ID,Nombre,Equipo,Puntaje,cantidadCompetencias
590,Venancio Campillay, Everton ,57,988
591,Cosme Rios, Huachipato ,61,3792
592,Mario Melgarejo, Huachipato ,67,645
593,Nazario Hidalgo, Huachipato ,31,4176
594,Yandel Maira, La Serena ,61,911
595,Ovidio Gatica, Universidad de Chile ,96,2403
596,Geronimo2 Caroca, Colo-Colo ,85,1770
597,Dimas2 Quezada, Colo-Colo ,53,891
598,Mariana Munoz2, Palestino ,14,2866
599,Victor Betancourt, Everton ,2,2222
600,Erasmo Merino, La Serena ,79,3571
601,Juan2 Mariangel, La Serena ,95,2695
602,Boris Leyton, Huachipato ,12,1598
603,Oscar Duran2, La Serena ,95,2464
604,Tito Moyano, Colo-Colo ,29,4922
605,Elpidio lmonacid, La Serena ,46,690
606,Fidel Fuentealba, La Serena ,61,514
607,Felix Jimenez, Huachipato ,21,3093
608,Elio Chacana, La Serena ,16,3538
609,Elio Palacios, Palestino ,33,141
610,Eros Carvajal, Huachipato ,32,4133
611,Ruperto Rubio, Colo-Colo ,85,4463
612,Gabriel Maluenda, Huachipato ,11,3133
613,Carlos Aguilar, Palestino ,25,2108
614,Robinson Torres, Huachipato ,84,2149
615,Gaston Narvaez, La Serena ,73,3375
616,Abraham Marusic, Palestino ,86,3674
617,Amancio Lavados, Colo-Colo ,34,2595
618,Luis2 Bocaz, Everton ,57,709
619,Dario2 Arevalo, Huachipato ,84,2346
620,to DeLaFuente, Universidad de Chile ,38,1597
621,Jaziel Larrondo2, Colo-Colo ,75,3983
622,Ismael2 Mella, Colo-Colo ,93,4351
623,Ivan2 Kuschel, Palestino ,95,192
624,Demian Covarrubias, Huachipato ,24,3311
625,Dimas2 Valdes, Universidad de Chile ,48,4313
626,Gonzalo2 Villalobos, Colo-Colo ,9,3443
627,Mario Velasquez, Colo-Colo ,13,4316
628,Hector2 Bianchi, Huachipato ,67,472
629,Gael2 DelCanto, Huachipato ,93,1765
630,Galileo Huilinao, Huachipato ,13,3975
631,Ciro2 Avendano, La Serena ,62,1665
632,Norberto Chacana, Everton ,95,1801
633,Ibrahim Carvajal, Palestino ,20,3235
634,Iker2 Lemus, Huachipato ,92,728
635,Eulogio Lobos, Universidad de Chile ,64,1821
636,Nolasco Melendez, Colo-Colo ,84,3600
637,Florencio Latapiat, Universidad de Chile ,55,681
638,Elio Leiton, Colo-Colo ,53,2171
639,Dorian Angulo, Universidad de Chile ,17,1739
640,Noe Calquin, La Serena ,43,1820
641,Genaro Huenuman, Huachipato ,80,2546
642,Luis Contreras, Palestino ,94,4080
643,Emilio Sanhueza, Universidad de Chile ,2,3400
644,Gildardo Bustamante, La Serena ,1,1389
645,Florencio Montt, La Serena ,40,4994
646,Bruno Monsalve, La Serena ,52,2863
647,Lucas Lara, La Serena ,43,513
648,Doroteo Manosalva, Universidad de Chile ,28,2559
649,Mateo2 Chacana, Huachipato ,37,3767
650,Emerico Becerra, La Serena ,80,3018
651,Eusebio Catrileo, La Serena ,53,2419
652,Delfin Sarabia, Colo-Colo ,63,2857
653,Dalmacio Larrain, Palestino ,0,4554
654,Juanmanuel Vergara, La Serena ,64,475
655,Jorge Claveria, Palestino ,83,4543
656,Justino2 Mora, Colo-Colo ,63,2720
657,Blas Moroni, Colo-Colo ,78,1461
658,Dario2 Luen, La Serena ,11,2034
659,Cristian Pizarro, Palestino ,65,1367
660,Sancho Cabello, Everton ,70,1837
661,Celestino Ceballos, Palestino ,83,1985
662,Flavio2 Canales, Colo-Colo ,51,3709
663,Yandel Sandoval, Colo-Colo ,49,4560
664,Levi A, Universidad de Chile ,97,4032
665,Rodrigo Silva, La Serena ,15,86
666,Vicente Larrondo2, Universidad de Chile ,34,3788
667,Eulogio Meyer, Palestino ,91,1311
668,Ismael Gallardo, Palestino ,4,782
669,Orfelio Lozada, Colo-Colo ,85,303
670,Pancracio Rivera, Huachipato ,60,4313
671,Erasmo2 Bertin, La Serena ,60,2745
672,Cristobal2 Alveal, Universidad de Chile ,32,665
673,Alfredo Letelier, La Serena ,42,4771
674,Samir Garrido, Huachipato ,63,1773
675,Manases Lobos, La Serena ,0,2567
676,Claudio Huichaman, Palestino ,57,942
677,Casiano Mura, Everton ,83,778
678,Salomon Fuenzalida, Everton ,33,1840
679,Zenon Luen, Everton ,71,1579
680,Isidro Mariangel, Colo-Colo ,46,243
681,Kevin Andaur, La Serena ,0,3034
682,Segismundo Benavides, Everton ,77,2491
683,Ruperto2 Neira, Palestino ,82,1561
684,Isael Oyarzun, Huachipato ,0,4138
685,Ramiro Cespedes, Palestino ,35,2349
686,Amaro Maldonado, La Serena ,55,2277
687,Amador Menchaca, Palestino ,47,381
688,Amir Curilef, Palestino ,13,4218
689,Nemesio Lastra, La Serena ,70,2306
690,Celestino Maturana, Universidad de Chile ,27,1613
691,Benjamin Vasquez, La Serena ,76,1177
692,Elian Galindo, Colo-Colo ,23,4638
693,Primo Huenupi, Universidad de Chile ,96,2344
694,Antonio Elgueta, La Serena ,19,1759
695,Blas Medel, Everton ,3,1551
696,Jeronimo Zapata, Everton ,51,4440
697,Feliciano2 Vasquez, Colo-Colo ,69,879
698,Eros Huincaleo, Colo-Colo ,67,3085
699,Eros Lucchini, Everton ,24,2900
700,Javier2 Rubio, Everton ,67,4800
701,Aron Nancucheo, La Serena ,87,2377
702,Alex Nazer, Palestino ,44,4082
703,Valeriano Larenas, Colo-Colo ,59,3991
704,Petronilo Leal, Colo-Colo ,28,4289
705,Isaias2 Bravo, Palestino ,77,2909
706,Ruperto Ceballos, Universidad de Chile ,39,874
707,Emilio Baeza, La Serena ,71,2582
708,Eros Antinao, Huachipato ,15,3146
709,Xavier Huenuman, Universidad de Chile ,30,856
710,Luis2 Medina, Universidad de Chile ,70,3028
711,Inigo Cataldo, Everton ,9,943
712,Khalil Aguirre, La Serena ,61,246
713,Belisario Maiz, Everton ,25,1770
714,Gisela Santibanez, La Serena ,38,4170
715,Zebedeo Mendoza, Huachipato ,44,3117
716,Aldo Longueira, Palestino ,49,3330
717,Vigilio Nail, Everton ,54,4878
718,Jorge Huichalaf, La Serena ,93,4537
719,Desiderio Zuniga, Palestino ,73,3395
720,Alvaro Navarro, Universidad de Chile ,36,3087
721,Tobias Benitez, Universidad de Chile ,87,2904
722,Belisario Bascur, Universidad de Chile ,3,3758
723,Abel Mayorga, Universidad de Chile ,93,4802
724,Marcelo Nazer, Huachipato ,43,1077
725,Froilan Solis, Everton ,57,2900
726,Amaro Ilabaca, Everton ,45,1005
727,Freddy DeLaFuente, La Serena ,57,104
728,Gumersindo Marfull, Everton ,37,2503
729,Vidal DelReal, Everton ,4,2429
730,Leopoldo Narvaez, Huachipato ,85,3357
731,Cesar Aguilar, Everton ,93,4411
732,Candido Bernal, Huachipato ,85,2984
733,Octavio Morales2, Everton ,55,1431
734,Gael Lobos, Universidad de Chile ,72,118
735,Manuel2 Lahsen, Palestino ,86,1053
736,Leoncio Velasquez, Universidad de Chile ,52,4926
737,Emanuel Sandoval, Huachipato ,61,691
738,Macario Urrutia, Colo-Colo ,76,1683
739,Claudio2 Rojas, Palestino ,17,4622
740,Karen Riveros, Colo-Colo ,18,2400
741,Nelson Moya2, Huachipato ,27,4791
742,Teofilo Palma, Colo-Colo ,21,4118
743,Quintin Kuschel, Colo-Colo ,43,1458
744,o Maiz, Colo-Colo ,38,2716
745,Doroteo Gallardo, Everton ,47,722
746,Quentin Moris, Palestino ,11,3257
747,Carlos Aviles, Huachipato ,50,564
748,David Loyola, La Serena ,38,4625
749,Geronimo2 Mariangel, La Serena ,66,3145
750,Antonio Elizalde, Everton ,89,711
751,Gian Merino, Huachipato ,87,180
752,Homero Ceballos, Universidad de Chile ,88,4907
753,Cristobal2 Saez, Huachipato ,91,3192
754,Wilfredo Vergara, Huachipato ,87,1987
755,Arnoldo Cataldo, Everton ,49,2103
756,Efren Valencia, Universidad de Chile ,22,4624
757,Alejandro Lira, Universidad de Chile ,56,3114
758,Rolando Marcone, Everton ,59,1135
759,Magn Urra, Huachipato ,60,3779
760,Dimas2 Moreno2, La Serena ,69,1956
761,Fernando2 Acosta, Huachipato ,4,4396
762,Galileo Monje, Universidad de Chile ,25,613
763,Ruperto Lamas, Huachipato ,15,773
764,Homero Sandoval, La Serena ,15,2015
765,Marino Leiton, Universidad de Chile ,84,1244
766,Cesar Arroyo, Universidad de Chile ,62,1573
767,Vidal Andrade, Everton ,63,1182
768,Fabiola Crespo, La Serena ,47,4937
769,Lucas Ibacache, La Serena ,77,1468
770,Telmo Ramos, Palestino ,0,2551
771,Federico Cornejo, La Serena ,94,4991
772,Arsenio Betancourt, Colo-Colo ,93,1990
773,Segismundo Moris, La Serena ,42,378
774,Emir Flores, Colo-Colo ,26,3057
775,Onofre Villagra, Colo-Colo ,85,1793
776,Emerico Valencia, Palestino ,55,4117
777,Ruperto2 Gandarillas, Universidad de Chile ,14,492
778,Hector Tapia, Huachipato ,64,4039
779,Tiburcio Calquin, Everton ,34,4679
780,Lorenzo2 Mendoza, Palestino ,27,3961
781,Florencio Maza, Universidad de Chile ,58,2144
782,Ricardo Latapiat, Huachipato ,98,1545
783,Bruno Madrid, Everton ,6,4644
784,Osvaldo Mansilla, Colo-Colo ,61,2638
785,Gonzalo2 Lozada, Palestino ,87,409
786,Demian A, Everton ,45,4651
787,Emilio Villagra, Colo-Colo ,35,3
788,Gonzalo2 Torres, Palestino ,66,4056
789,Arsenio Nazer, Huachipato ,35,1555
790,Gervasio Alquinta, Everton ,25,2084
791,Moises Becerra, La Serena ,96,1598
792,Ariel Patino, Palestino ,18,4301
793,Quentin Gamez, Palestino ,34,1312
794,Sancho Astorga, Universidad de Chile ,95,4458
795,Noe Bordeu, Universidad de Chile ,16,821
796,Manases Roldan, La Serena ,43,1875
797,Mario2 Marsan, Everton ,93,111
798,Marcos Alarcon, Huachipato ,6,1233
799,Valentin2 Solis, Everton ,66,3465
800,Macario DelValle, Huachipato ,96,4862
801,Flavio2 Verdugo, Palestino ,23,90
802,Juan2 Montalba, Universidad de Chile ,70,3932
803,Faustino Lemus, La Serena ,54,844
804,Jenaro Plaza, Palestino ,78,4596
805,Alan Echeverria, Colo-Colo ,5,3516
806,Renzo Mogollon, Universidad de Chile ,2,3476
807,Julian2 Flores, La Serena ,51,93
808,Ubaldo Pedreros, La Serena ,38,946
809,Nolasco Meza, Colo-Colo ,15,4513
810,Enrique Moreno2, Universidad de Chile ,56,3105
811,Samir Toledo, Universidad de Chile ,80,3405
812,Jonathan Conuecar, La Serena ,60,3727
813,Damian Merino, Colo-Colo ,16,3713
814,Valeriano Morgado, Everton ,74,1700
815,Erick Cisternas, Colo-Colo ,86,3256
816,Octavio Andrade, Palestino ,29,1187
817,Epifanio Reyes, Everton ,47,2309
818,Edwin Marquez, Universidad de Chile ,81,831
819,Elpidio Larruy, Palestino ,12,2763
820,Leonardo Mella, Colo-Colo ,97,4729
821,Joel2 Gamez, Everton ,41,3919
822,Noe Suarez, Everton ,13,4895
823,Giovanni Bravo, Everton ,81,1651
824,Alejandro Hernandez, Colo-Colo ,24,2658
825,Desiderio Mimica, Universidad de Chile ,99,354
826,Maximo Villalobos, Palestino ,49,603
827,Ambrosio Quezada, Huachipato ,66,371
828,Cayetano2 Silva, Universidad de Chile ,63,1209
829,Jonathan Paredes, La Serena ,13,3187
830,Onofre Luksic, La Serena ,92,3379
831,Braulio Patino, Everton ,80,2948
832,Anuar Mura, Palestino ,90,1201
833,Giovanni Plaza, Colo-Colo ,46,4900
834,Iker Mecina, Huachipato ,96,2221
835,Feliciano Lopez, Palestino ,24,4298
836,Anastasio Aguilera, Huachipato ,30,2185
837,Israel Cano, Colo-Colo ,54,1685
838,Lisandro2 Monsalve, Huachipato ,90,2525
839,Zacarias Minoletti, Palestino ,25,1297
840,Valentin Mesina, Everton ,56,1229
841,Luis Cea, Universidad de Chile ,55,2938
842,Desiderio Ibacache, Colo-Colo ,13,2150
843,Meliton Massardo, Everton ,4,3752
844,Mariana Lorca, Huachipato ,81,4081
845,Ariel Estay, Everton ,24,449
846,Gisela Quintana, Huachipato ,38,3191
847,Claudio2 Carvajal, Palestino ,76,4621
848,Gael2 Salinas, Universidad de Chile ,27,2153
849,Augusto Astorga, La Serena ,0,2752
850,Fabiola Cano, La Serena ,94,1026
851,Arsenio Guerra, Huachipato ,10,1382
852,Ignacio Morgado, Palestino ,36,3030
853,Waldo Labra, Huachipato ,15,127
854,Benicio Aguilera, Palestino ,12,4089
855,Juan2 Santander, Palestino ,72,4957
856,Cristobal2 Robles, Palestino ,85,4473
857,Fidel Santander, Huachipato ,81,1972
858,Josafat Colque, Palestino ,32,4871
859,Leoncio Quiroz, Palestino ,48,1256
860,Blas Santibanez, Everton ,64,1531
861,Dennis Iturriaga, Colo-Colo ,94,3709
862,Leonardo Marfull, Palestino ,50,3820
863,Norberto Sepulveda, Universidad de Chile ,93,3463
864,Samir Silva, Huachipato ,75,591
865,Clemente Valencia, Palestino ,44,3222
866,Mario3 Pastene, La Serena ,60,1809
867,Trifon Aravena, Huachipato ,63,4914
868,Tarsicio Mena, Universidad de Chile ,97,3163
869,Modesto Zamora, Huachipato ,57,655
870,Jonathan Gallardo, Colo-Colo ,58,2342
871,Leocadio Lautaro, Everton ,90,4176
872,Escolastico Caceres, Colo-Colo ,83,943
873,Mauricio Alvarez, Huachipato ,78,2722
874,Alfonso Aviles, Palestino ,28,2283
875,Joaquin2 Caroca, Colo-Colo ,46,459
876,Evaristo2 Cayuqueo, La Serena ,16,2117
877,Benito Ilabaca, Everton ,38,2115
878,Juan Rubio, Palestino ,95,4663
879,Alfonso Alvarez, Universidad de Chile ,5,3256
880,Telmo Morand, Everton ,82,4563
881,Ventura Quintana, Colo-Colo ,76,930
882,Jenaro Markovic, Everton ,4,1094
883,Isidora Ramos, Colo-Colo ,3,3363
884,Celestino Rojas, Palestino ,37,3877
885,Geronimo2 Lobos, Everton ,33,3588
886,Kadir Miralles, Universidad de Chile ,59,2416
887,Alejo Saavedra, Everton ,3,1866
888,Geronimo Olmos, Everton ,19,1488
889,Alejandro Burgos, Colo-Colo ,9,1581
890,Isidro Espina, Colo-Colo ,73,4986
891,Jonathan Silva, Palestino ,47,3970
892,Robinson Huilinao, Huachipato ,32,422
893,Higinio Medel, Palestino ,20,4025
894,Anibal Verdugo, Everton ,73,4574
895,Eleuterio Caroca, Huachipato ,12,277
896,Felix2 Maza, La Serena ,43,1915
897,Clemente Cabrera, Palestino ,32,433
898,Belisario Melgarejo, Everton ,27,1173
899,Froilan Leiva, La Serena ,34,2419
900,Casandro Villagra, La Serena ,79,4289
